Commodity,Country Of Destination,Year,Quantity,FOB,source_file
Electronic Products_Control And Instrumentation,Poland,2023,14635.98,11798823.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Poland,2024,76771.65,3171410.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Poland,2025,37.35,55827.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Portugal,2021,158.4,100820.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Portugal,2022,268.0,439129.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Portugal,2023,11.4,444076.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Portugal,2024,172.1,464155.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Portugal,2025,31.0,539902.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Puerto Rico,2021,999.9,245229.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Puerto Rico,2022,88.45,75486.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Puerto Rico,2023,130.95,790642.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Puerto Rico,2024,6.2,6209.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Puerto Rico,2025,129.23,19930.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Qatar,2021,46.0,5696.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Qatar,2022,468.0,2196.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Qatar,2023,2723.3,79362.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Qatar,2024,3.0,1093.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Qatar,2025,455.0,2632.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Republic Of Korea,2021,94909.77,83906179.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Republic Of Korea,2022,141458.31,118781240.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Republic Of Korea,2023,269428.66,145508820.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Republic Of Korea,2024,356308.64,197486419.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Republic Of Korea,2025,259404.35,218369854.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Romania,2021,9789.02,2800086.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Romania,2022,3744.03,2827073.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Romania,2023,7246.15,3003064.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Romania,2024,1251.86,368916.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Romania,2025,472.36,809887.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Russian Federation,2021,534.84,29496.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Russian Federation,2022,299.05,166126.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Russian Federation,2023,18253.7,183229.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Russian Federation,2024,2440.0,26840.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Russian Federation,2025,56772.0,623615.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Saudi Arabia,2021,311.7,47217.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Saudi Arabia,2022,675.0,417328.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Saudi Arabia,2023,4.11,1996.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Saudi Arabia,2024,152.0,39479.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Saudi Arabia,2025,2.2,476.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Sierra Leone,2021,1.0,5520.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Sierra Leone,2024,2.84,1362.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Singapore,2021,188460.13,89301111.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Singapore,2022,202400.41,118565868.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Singapore,2023,202341.25,118205979.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Singapore,2024,186604.62,112748478.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Singapore,2025,199809.55,104442225.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Slovak Republic (Slovakia),2021,1323.56,598715.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Slovak Republic (Slovakia),2022,1016.74,313301.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Slovak Republic (Slovakia),2023,566.05,210608.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Slovak Republic (Slovakia),2024,465.95,504908.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Slovak Republic (Slovakia),2025,32.55,32413.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Slovenia,2021,5.0,39433.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Slovenia,2022,31.0,15784.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Slovenia,2023,5.0,42932.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Slovenia,2024,4.0,22463.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Slovenia,2025,1.0,1767.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,"Somalia, Democratic Rep. Of",2021,60.0,270000.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,"South Africa, Rep. Of",2021,11966.14,3025213.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,"South Africa, Rep. Of",2022,7152.33,3108085.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,"South Africa, Rep. Of",2023,11681.92,5491932.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,"South Africa, Rep. Of",2024,7189.0,3201213.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,"South Africa, Rep. Of",2025,8963.85,2895056.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Spain,2021,1397.47,1018822.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Spain,2022,806.18,603743.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Spain,2023,771.64,2042764.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Spain,2024,1690.74,1397416.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Spain,2025,750.87,888994.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Sri Lanka  (Ceylon),2021,122.0,73963.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Sri Lanka  (Ceylon),2022,54.0,195193.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Sri Lanka  (Ceylon),2023,108.75,54215.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Sri Lanka  (Ceylon),2024,546.5,56293.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Sri Lanka  (Ceylon),2025,622.75,43953.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Sweden,2021,1199.0,581923.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Sweden,2022,593.4,393555.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Sweden,2023,693.9,2455010.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Sweden,2024,1084.0,296189.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Sweden,2025,11565.7,960573.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Switzerland,2021,1142.95,426310.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Switzerland,2022,787.2,203926.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Switzerland,2023,4292.9,557140.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Switzerland,2024,93.8,261845.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Switzerland,2025,199.8,267004.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Taiwan (Rep. Of China),2021,270933.48,153940522.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Taiwan (Rep. Of China),2022,377279.66,199663348.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Taiwan (Rep. Of China),2023,264647.18,175560794.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Taiwan (Rep. Of China),2024,331306.02,204083498.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Taiwan (Rep. Of China),2025,447518.04,285746544.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,"Tanzania, United Rep. Of",2021,240.0,598445.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Thailand,2021,182814.51,36168834.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Thailand,2022,783417.24,42114297.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Thailand,2023,452558.54,30618715.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Thailand,2024,475006.49,37288617.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Thailand,2025,184107.05,46133388.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Tunisia,2021,4.0,5996.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Tunisia,2022,230.0,116408.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Turkey,2021,641.7,246682.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Turkey,2022,579.9,286469.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Turkey,2023,11775.34,454120.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Turkey,2024,41430.86,799287.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Turkey,2025,18276.5,289387.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Uganda,2024,140.1,11747.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Uk Of Great Britain And N. Ireland,2021,16371.07,2084373.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Uk Of Great Britain And N. Ireland,2022,13799.19,1349494.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Uk Of Great Britain And N. Ireland,2023,17210.21,801687.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Uk Of Great Britain And N. Ireland,2024,10284.23,1780373.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Uk Of Great Britain And N. Ireland,2025,1571.27,1679434.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Ukraine (Ukrainian S.S.R.),2021,1.98,905.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Ukraine (Ukrainian S.S.R.),2022,3.33,1233.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Ukraine (Ukrainian S.S.R.),2024,17.43,6071.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Ukraine (Ukrainian S.S.R.),2025,12.0,2374.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,"United Arab Emirates, N.E.S.",2021,474.25,254158.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,"United Arab Emirates, N.E.S.",2022,233.58,114508.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,"United Arab Emirates, N.E.S.",2023,923.8,361652.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,"United Arab Emirates, N.E.S.",2024,4507.31,558155.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,"United Arab Emirates, N.E.S.",2025,6573.18,527469.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,United States Of America,2021,503540.8,90843922.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,United States Of America,2022,688193.5,96778648.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,United States Of America,2023,808818.97,77951413.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,United States Of America,2024,1227187.98,74734311.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,United States Of America,2025,747071.01,97731326.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Uruguay,2021,453.0,123463.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Uruguay,2022,86.0,37851.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Uruguay,2023,77.0,32478.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Uruguay,2024,2989.0,143522.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Uruguay,2025,706.0,38773.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Uzbekistan,2024,1.0,722.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Vietnam,2021,16647.57,6146077.0,PhilippineExports(2020-2021).csv
Electronic Products_Control And Instrumentation,Vietnam,2022,17120.91,9902568.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Vietnam,2023,28734.57,6716879.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Vietnam,2024,3688322.43,7307867.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Vietnam,2025,76264.14,6512213.0,PhilippineExports(2024-2025).csv
Electronic Products_Control And Instrumentation,Virgin Islands (U.S.),2022,0.56,100.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Zambia,2023,5.0,6030.0,PhilippineExports(2022-2023).csv
Electronic Products_Control And Instrumentation,Zimbabwe (Rhodesia),2023,8.0,375.0,PhilippineExports(2022-2023).csv
